Motif_ID	Motif_Type	MSource_Identifier	MSource_Type	TF_Status	TF_Name	TF_Species
M04118_2.00	SELEX	Yin2017	SELEX	D	MYOD1	Homo_sapiens
M04119_2.00	SELEX	Yin2017	SELEX	D	MYOD1	Homo_sapiens
M04120_2.00	SELEX	Yin2017	SELEX	D	MYOD1	Homo_sapiens
M04121_2.00	SELEX	Yin2017	SELEX	D	MYOD1	Homo_sapiens
M04122_2.00	SELEX	Yin2017	SELEX	D	MYOD1	Homo_sapiens
M04123_2.00	SELEX	Yin2017	SELEX	D	MYOD1	Homo_sapiens
M08724_2.00	Misc	HocoMoco	Misc	D	MYOD1	Homo_sapiens
M09838_2.00	Transfac	Transfac	Transfac	D	MYOD1	Homo_sapiens
M09839_2.00	Transfac	Transfac	Transfac	D	MYOD1	Homo_sapiens
M09840_2.00	Transfac	Transfac	Transfac	D	MYOD1	Homo_sapiens
M02787_2.00	SELEX	Jolma2013	SELEX	D	ARNTL	Homo_sapiens
M04124_2.00	SELEX	Yin2017	SELEX	D	ARNTL	Homo_sapiens
M04125_2.00	SELEX	Yin2017	SELEX	D	ARNTL	Homo_sapiens
M08725_2.00	Misc	HocoMoco	Misc	D	ARNTL	Homo_sapiens
M09841_2.00	Transfac	Transfac	Transfac	D	ARNTL	Homo_sapiens
M02788_2.00	SELEX	Jolma2013	SELEX	D	BHLHE40	Homo_sapiens
M04126_2.00	SELEX	Yin2017	SELEX	D	BHLHE40	Homo_sapiens
M04127_2.00	SELEX	Yin2017	SELEX	D	BHLHE40	Homo_sapiens
M07798_2.00	ChIP-seq	ENCODE	ChIP-seq	D	BHLHE40	Homo_sapiens
M08726_2.00	Misc	HocoMoco	Misc	D	BHLHE40	Homo_sapiens
M09456_2.00	Misc	HOMER	Misc	D	BHLHE40	Homo_sapiens
M09842_2.00	Transfac	Transfac	Transfac	D	BHLHE40	Homo_sapiens
M09843_2.00	Transfac	Transfac	Transfac	D	BHLHE40	Homo_sapiens
M09844_2.00	Transfac	Transfac	Transfac	D	BHLHE40	Homo_sapiens
M09845_2.00	Transfac	Transfac	Transfac	D	BHLHE40	Homo_sapiens
M04128_2.00	SELEX	Yin2017	SELEX	D	MYCN	Homo_sapiens
M08053_2.00	ChIP-seq	JASPAR	JASPAR	D	MYCN	Homo_sapiens
M08727_2.00	Misc	HocoMoco	Misc	D	MYCN	Homo_sapiens
M09846_2.00	Transfac	Transfac	Transfac	D	MYCN	Homo_sapiens
M09847_2.00	Transfac	Transfac	Transfac	D	MYCN	Homo_sapiens
M09848_2.00	Transfac	Transfac	Transfac	D	MYCN	Homo_sapiens
M02789_2.00	SELEX	Jolma2013	SELEX	D	CLOCK	Homo_sapiens
M04129_2.00	SELEX	Yin2017	SELEX	D	CLOCK	Homo_sapiens
M04130_2.00	SELEX	Yin2017	SELEX	D	CLOCK	Homo_sapiens
M08728_2.00	Misc	HocoMoco	Misc	D	CLOCK	Homo_sapiens
M09849_2.00	Transfac	Transfac	Transfac	D	CLOCK	Homo_sapiens
M02790_2.00	SELEX	Jolma2013	SELEX	D	HEY2	Homo_sapiens
M02791_2.00	SELEX	Jolma2013	SELEX	D	HEY2	Homo_sapiens
M04131_2.00	SELEX	Yin2017	SELEX	D	HEY2	Homo_sapiens
M04132_2.00	SELEX	Yin2017	SELEX	D	HEY2	Homo_sapiens
M04133_2.00	SELEX	Yin2017	SELEX	D	HEY2	Homo_sapiens
M04134_2.00	SELEX	Yin2017	SELEX	D	HEY2	Homo_sapiens
M07799_2.00	ChIP-seq	ENCODE	ChIP-seq	D	MYC	Homo_sapiens
M07800_2.00	ChIP-seq	ENCODE	ChIP-seq	D	MYC	Homo_sapiens
M07801_2.00	ChIP-seq	ENCODE	ChIP-seq	D	MYC	Homo_sapiens
M07802_2.00	ChIP-seq	ENCODE	ChIP-seq	D	MYC	Homo_sapiens
M07803_2.00	ChIP-seq	ENCODE	ChIP-seq	D	MYC	Homo_sapiens
M07804_2.00	ChIP-seq	ENCODE	ChIP-seq	D	MYC	Homo_sapiens
M08054_2.00	ChIP-seq	JASPAR	JASPAR	D	MYC	Homo_sapiens
M08729_2.00	Misc	HocoMoco	Misc	D	MYC	Homo_sapiens
M09457_2.00	Misc	HOMER	Misc	D	MYC	Homo_sapiens
M09850_2.00	Transfac	Transfac	Transfac	D	MYC	Homo_sapiens
M09851_2.00	Transfac	Transfac	Transfac	D	MYC	Homo_sapiens
M09852_2.00	Transfac	Transfac	Transfac	D	MYC	Homo_sapiens
M09853_2.00	Transfac	Transfac	Transfac	D	MYC	Homo_sapiens
M09854_2.00	Transfac	Transfac	Transfac	D	MYC	Homo_sapiens
M04135_2.00	SELEX	Yin2017	SELEX	D	ASCL1	Homo_sapiens
M04136_2.00	SELEX	Yin2017	SELEX	D	ASCL1	Homo_sapiens
M08055_2.00	ChIP-seq	JASPAR	JASPAR	D	ASCL1	Homo_sapiens
M08730_2.00	Misc	HocoMoco	Misc	D	ASCL1	Homo_sapiens
M09855_2.00	Transfac	Transfac	Transfac	D	ASCL1	Homo_sapiens
M09856_2.00	Transfac	Transfac	Transfac	D	ASCL1	Homo_sapiens
M09857_2.00	Transfac	Transfac	Transfac	D	ASCL1	Homo_sapiens
M04137_2.00	SELEX	Yin2017	SELEX	D	TCF12	Homo_sapiens
M04138_2.00	SELEX	Yin2017	SELEX	D	TCF12	Homo_sapiens
M07805_2.00	ChIP-seq	ENCODE	ChIP-seq	D	TCF12	Homo_sapiens
M07806_2.00	ChIP-seq	ENCODE	ChIP-seq	D	TCF12	Homo_sapiens
M08731_2.00	Misc	HocoMoco	Misc	D	TCF12	Homo_sapiens
M09458_2.00	Misc	HOMER	Misc	D	TCF12	Homo_sapiens
M09858_2.00	Transfac	Transfac	Transfac	D	TCF12	Homo_sapiens
M09859_2.00	Transfac	Transfac	Transfac	D	TCF12	Homo_sapiens
M09860_2.00	Transfac	Transfac	Transfac	D	TCF12	Homo_sapiens
M09861_2.00	Transfac	Transfac	Transfac	D	TCF12	Homo_sapiens
M09862_2.00	Transfac	Transfac	Transfac	D	TCF12	Homo_sapiens
M08732_2.00	Misc	HocoMoco	Misc	D	ARNT	Homo_sapiens
M09459_2.00	Misc	HOMER	Misc	D	ARNT	Homo_sapiens
M09863_2.00	Transfac	Transfac	Transfac	D	ARNT	Homo_sapiens
M09864_2.00	Transfac	Transfac	Transfac	D	ARNT	Homo_sapiens
M09865_2.00	Transfac	Transfac	Transfac	D	ARNT	Homo_sapiens
M09866_2.00	Transfac	Transfac	Transfac	D	ARNT	Homo_sapiens
M04139_2.00	SELEX	Yin2017	SELEX	D	HES6	Homo_sapiens
M04140_2.00	SELEX	Yin2017	SELEX	D	FERD3L	Homo_sapiens
M04141_2.00	SELEX	Yin2017	SELEX	D	FERD3L	Homo_sapiens
M04142_2.00	SELEX	Yin2017	SELEX	D	FERD3L	Homo_sapiens
M04143_2.00	SELEX	Yin2017	SELEX	D	FERD3L	Homo_sapiens
M04144_2.00	SELEX	Yin2017	SELEX	D	MSGN1	Homo_sapiens
M04145_2.00	SELEX	Yin2017	SELEX	D	MSGN1	Homo_sapiens
M02792_2.00	SELEX	Jolma2013	SELEX	D	USF1	Homo_sapiens
M04146_2.00	SELEX	Yin2017	SELEX	D	USF1	Homo_sapiens
M04147_2.00	SELEX	Yin2017	SELEX	D	USF1	Homo_sapiens
M07807_2.00	ChIP-seq	ENCODE	ChIP-seq	D	USF1	Homo_sapiens
M07808_2.00	ChIP-seq	ENCODE	ChIP-seq	D	USF1	Homo_sapiens
M07809_2.00	ChIP-seq	ENCODE	ChIP-seq	D	USF1	Homo_sapiens
M07810_2.00	ChIP-seq	ENCODE	ChIP-seq	D	USF1	Homo_sapiens
M07811_2.00	ChIP-seq	ENCODE	ChIP-seq	D	USF1	Homo_sapiens
M08056_2.00	ChIP-seq	JASPAR	JASPAR	D	USF1	Homo_sapiens
M08733_2.00	Misc	HocoMoco	Misc	D	USF1	Homo_sapiens
M09460_2.00	Misc	HOMER	Misc	D	USF1	Homo_sapiens
M09867_2.00	Transfac	Transfac	Transfac	D	USF1	Homo_sapiens
M09868_2.00	Transfac	Transfac	Transfac	D	USF1	Homo_sapiens
M09869_2.00	Transfac	Transfac	Transfac	D	USF1	Homo_sapiens
M08734_2.00	Misc	HocoMoco	Misc	D	TAL1	Homo_sapiens
M09870_2.00	Transfac	Transfac	Transfac	D	TAL1	Homo_sapiens
M09871_2.00	Transfac	Transfac	Transfac	D	TAL1	Homo_sapiens
M09872_2.00	Transfac	Transfac	Transfac	D	TAL1	Homo_sapiens
M04148_2.00	SELEX	Yin2017	SELEX	D	NEUROD1	Homo_sapiens
M04149_2.00	SELEX	Yin2017	SELEX	D	NEUROD1	Homo_sapiens
M08057_2.00	ChIP-seq	JASPAR	JASPAR	D	NEUROD1	Homo_sapiens
M08735_2.00	Misc	HocoMoco	Misc	D	NEUROD1	Homo_sapiens
M09873_2.00	Transfac	Transfac	Transfac	D	NEUROD1	Homo_sapiens
M09874_2.00	Transfac	Transfac	Transfac	D	NEUROD1	Homo_sapiens
M01722_2.00	PBM	Zoo_01	PBM	I	HEYL	Homo_sapiens
M02790_2.00	SELEX	Jolma2013	SELEX	I	HEYL	Homo_sapiens
M02791_2.00	SELEX	Jolma2013	SELEX	I	HEYL	Homo_sapiens
M04131_2.00	SELEX	Yin2017	SELEX	I	HEYL	Homo_sapiens
M04132_2.00	SELEX	Yin2017	SELEX	I	HEYL	Homo_sapiens
M04133_2.00	SELEX	Yin2017	SELEX	I	HEYL	Homo_sapiens
M04134_2.00	SELEX	Yin2017	SELEX	I	HEYL	Homo_sapiens
M04150_2.00	SELEX	Yin2017	SELEX	D	HAND2	Homo_sapiens
M04151_2.00	SELEX	Yin2017	SELEX	D	HAND2	Homo_sapiens
M02795_2.00	SELEX	Jolma2013	SELEX	I	NEUROD6	Homo_sapiens
M04148_2.00	SELEX	Yin2017	SELEX	I	NEUROD6	Homo_sapiens
M04149_2.00	SELEX	Yin2017	SELEX	I	NEUROD6	Homo_sapiens
M04160_2.00	SELEX	Yin2017	SELEX	I	NEUROD6	Homo_sapiens
M04161_2.00	SELEX	Yin2017	SELEX	I	NEUROD6	Homo_sapiens
M08057_2.00	ChIP-seq	JASPAR	JASPAR	I	NEUROD6	Homo_sapiens
M08735_2.00	Misc	HocoMoco	Misc	I	NEUROD6	Homo_sapiens
M08737_2.00	Misc	HocoMoco	Misc	I	NEUROD6	Homo_sapiens
M08764_2.00	Misc	HocoMoco	Misc	I	NEUROD6	Homo_sapiens
M08770_2.00	Misc	HocoMoco	Misc	I	NEUROD6	Homo_sapiens
M09474_2.00	Misc	HOMER	Misc	I	NEUROD6	Homo_sapiens
M09873_2.00	Transfac	Transfac	Transfac	I	NEUROD6	Homo_sapiens
M09874_2.00	Transfac	Transfac	Transfac	I	NEUROD6	Homo_sapiens
M02793_2.00	SELEX	Jolma2013	SELEX	D	HEY1	Homo_sapiens
M04152_2.00	SELEX	Yin2017	SELEX	D	HEY1	Homo_sapiens
M04153_2.00	SELEX	Yin2017	SELEX	D	HEY1	Homo_sapiens
M04154_2.00	SELEX	Yin2017	SELEX	D	HEY1	Homo_sapiens
M04155_2.00	SELEX	Yin2017	SELEX	D	HEY1	Homo_sapiens
M02794_2.00	SELEX	Jolma2013	SELEX	D	MESP1	Homo_sapiens
M04156_2.00	SELEX	Yin2017	SELEX	D	PTF1A	Homo_sapiens
M04157_2.00	SELEX	Yin2017	SELEX	D	PTF1A	Homo_sapiens
M08736_2.00	Misc	HocoMoco	Misc	D	PTF1A	Homo_sapiens
M04158_2.00	SELEX	Yin2017	SELEX	D	NPAS2	Homo_sapiens
M04159_2.00	SELEX	Yin2017	SELEX	D	NPAS2	Homo_sapiens
M02795_2.00	SELEX	Jolma2013	SELEX	D	NEUROD2	Homo_sapiens
M04160_2.00	SELEX	Yin2017	SELEX	D	NEUROD2	Homo_sapiens
M04161_2.00	SELEX	Yin2017	SELEX	D	NEUROD2	Homo_sapiens
M08737_2.00	Misc	HocoMoco	Misc	D	NEUROD2	Homo_sapiens
M02796_2.00	SELEX	Jolma2013	SELEX	D	NHLH1	Homo_sapiens
M02797_2.00	SELEX	Jolma2013	SELEX	D	NHLH1	Homo_sapiens
M04162_2.00	SELEX	Yin2017	SELEX	D	NHLH1	Homo_sapiens
M04163_2.00	SELEX	Yin2017	SELEX	D	NHLH1	Homo_sapiens
M04164_2.00	SELEX	Yin2017	SELEX	D	NHLH1	Homo_sapiens
M04165_2.00	SELEX	Yin2017	SELEX	D	NHLH1	Homo_sapiens
M09875_2.00	Transfac	Transfac	Transfac	D	NHLH1	Homo_sapiens
M09876_2.00	Transfac	Transfac	Transfac	D	NHLH1	Homo_sapiens
M04166_2.00	SELEX	Yin2017	SELEX	D	ATOH1	Homo_sapiens
M04167_2.00	SELEX	Yin2017	SELEX	D	ATOH1	Homo_sapiens
M04168_2.00	SELEX	Yin2017	SELEX	D	ATOH1	Homo_sapiens
M04169_2.00	SELEX	Yin2017	SELEX	D	ATOH1	Homo_sapiens
M08738_2.00	Misc	HocoMoco	Misc	D	ATOH1	Homo_sapiens
M09877_2.00	Transfac	Transfac	Transfac	D	ATOH1	Homo_sapiens
M04170_2.00	SELEX	Yin2017	SELEX	D	ARNT2	Homo_sapiens
M01743_2.00	PBM	Zoo_01	PBM	I	MLXIP	Homo_sapiens
M02798_2.00	SELEX	Jolma2013	SELEX	D	OLIG3	Homo_sapiens
M04171_2.00	SELEX	Yin2017	SELEX	D	OLIG3	Homo_sapiens
M04172_2.00	SELEX	Yin2017	SELEX	D	OLIG3	Homo_sapiens
M04173_2.00	SELEX	Yin2017	SELEX	D	OLIG3	Homo_sapiens
M04174_2.00	SELEX	Yin2017	SELEX	D	OLIG3	Homo_sapiens
M04175_2.00	SELEX	Yin2017	SELEX	D	OLIG3	Homo_sapiens
M04176_2.00	SELEX	Yin2017	SELEX	D	OLIG3	Homo_sapiens
M04177_2.00	SELEX	Yin2017	SELEX	D	NHLH2	Homo_sapiens
M04178_2.00	SELEX	Yin2017	SELEX	D	NHLH2	Homo_sapiens
M09878_2.00	Transfac	Transfac	Transfac	D	NHLH2	Homo_sapiens
M02799_2.00	SELEX	Jolma2013	SELEX	D	NEUROG2	Homo_sapiens
M02800_2.00	SELEX	Jolma2013	SELEX	D	NEUROG2	Homo_sapiens
M04179_2.00	SELEX	Yin2017	SELEX	D	NEUROG2	Homo_sapiens
M04180_2.00	SELEX	Yin2017	SELEX	D	NEUROG2	Homo_sapiens
M04181_2.00	SELEX	Yin2017	SELEX	D	NEUROG2	Homo_sapiens
M04182_2.00	SELEX	Yin2017	SELEX	D	NEUROG2	Homo_sapiens
M09879_2.00	Transfac	Transfac	Transfac	D	NEUROG2	Homo_sapiens
M02801_2.00	SELEX	Jolma2013	SELEX	D	MSC	Homo_sapiens
M04183_2.00	SELEX	Yin2017	SELEX	D	MSC	Homo_sapiens
M04184_2.00	SELEX	Yin2017	SELEX	D	MSC	Homo_sapiens
M04185_2.00	SELEX	Yin2017	SELEX	D	MSC	Homo_sapiens
M04186_2.00	SELEX	Yin2017	SELEX	D	MSC	Homo_sapiens
M04187_2.00	SELEX	Yin2017	SELEX	D	MSC	Homo_sapiens
M04188_2.00	SELEX	Yin2017	SELEX	D	MSC	Homo_sapiens
M04189_2.00	SELEX	Yin2017	SELEX	D	MSC	Homo_sapiens
M04190_2.00	SELEX	Yin2017	SELEX	D	MSC	Homo_sapiens
M02802_2.00	SELEX	Jolma2013	SELEX	D	HES7	Homo_sapiens
M04191_2.00	SELEX	Yin2017	SELEX	D	HES7	Homo_sapiens
M04192_2.00	SELEX	Yin2017	SELEX	D	HES7	Homo_sapiens
M04193_2.00	SELEX	Yin2017	SELEX	D	ATOH7	Homo_sapiens
M04194_2.00	SELEX	Yin2017	SELEX	D	ATOH7	Homo_sapiens
M02803_2.00	SELEX	Jolma2013	SELEX	D	BHLHA15	Homo_sapiens
M04195_2.00	SELEX	Yin2017	SELEX	D	BHLHA15	Homo_sapiens
M04196_2.00	SELEX	Yin2017	SELEX	D	BHLHA15	Homo_sapiens
M04197_2.00	SELEX	Yin2017	SELEX	D	BHLHA15	Homo_sapiens
M04198_2.00	SELEX	Yin2017	SELEX	D	BHLHA15	Homo_sapiens
M08739_2.00	Misc	HocoMoco	Misc	D	BHLHA15	Homo_sapiens
M02804_2.00	SELEX	Jolma2013	SELEX	D	BHLHE22	Homo_sapiens
M04199_2.00	SELEX	Yin2017	SELEX	D	BHLHE22	Homo_sapiens
M04200_2.00	SELEX	Yin2017	SELEX	D	BHLHE22	Homo_sapiens
M04201_2.00	SELEX	Yin2017	SELEX	D	NEUROG1	Homo_sapiens
M04202_2.00	SELEX	Yin2017	SELEX	D	NEUROG1	Homo_sapiens
M04203_2.00	SELEX	Yin2017	SELEX	D	NEUROG1	Homo_sapiens
M04204_2.00	SELEX	Yin2017	SELEX	D	NEUROG1	Homo_sapiens
M02805_2.00	SELEX	Jolma2013	SELEX	D	FIGLA	Homo_sapiens
M04205_2.00	SELEX	Yin2017	SELEX	D	FIGLA	Homo_sapiens
M04206_2.00	SELEX	Yin2017	SELEX	D	FIGLA	Homo_sapiens
M04207_2.00	SELEX	Yin2017	SELEX	D	ASCL2	Homo_sapiens
M04208_2.00	SELEX	Yin2017	SELEX	D	ASCL2	Homo_sapiens
M04209_2.00	SELEX	Yin2017	SELEX	D	ASCL2	Homo_sapiens
M04210_2.00	SELEX	Yin2017	SELEX	D	ASCL2	Homo_sapiens
M04211_2.00	SELEX	Yin2017	SELEX	D	ASCL2	Homo_sapiens
M02806_2.00	SELEX	Jolma2013	SELEX	D	OLIG1	Homo_sapiens
M08714_2.00	Misc	HocoMoco	Misc	I	TAL2	Homo_sapiens
M08734_2.00	Misc	HocoMoco	Misc	I	TAL2	Homo_sapiens
M08759_2.00	Misc	HocoMoco	Misc	I	TAL2	Homo_sapiens
M08763_2.00	Misc	HocoMoco	Misc	I	TAL2	Homo_sapiens
M09471_2.00	Misc	HOMER	Misc	I	TAL2	Homo_sapiens
M09472_2.00	Misc	HOMER	Misc	I	TAL2	Homo_sapiens
M09870_2.00	Transfac	Transfac	Transfac	I	TAL2	Homo_sapiens
M09871_2.00	Transfac	Transfac	Transfac	I	TAL2	Homo_sapiens
M09872_2.00	Transfac	Transfac	Transfac	I	TAL2	Homo_sapiens
M08058_2.00	ChIP-seq	JASPAR	JASPAR	D	MITF	Homo_sapiens
M08740_2.00	Misc	HocoMoco	Misc	D	MITF	Homo_sapiens
M09880_2.00	Transfac	Transfac	Transfac	D	MITF	Homo_sapiens
M09881_2.00	Transfac	Transfac	Transfac	D	MITF	Homo_sapiens
M04212_2.00	SELEX	Yin2017	SELEX	D	MESP2	Homo_sapiens
M04213_2.00	SELEX	Yin2017	SELEX	D	MESP2	Homo_sapiens
M01726_2.00	PBM	Zoo_01	PBM	I	HES4	Homo_sapiens
M04090_2.00	SELEX	Yin2017	SELEX	I	HES4	Homo_sapiens
M04091_2.00	SELEX	Yin2017	SELEX	I	HES4	Homo_sapiens
M09822_2.00	Transfac	Transfac	Transfac	I	HES4	Homo_sapiens
M09823_2.00	Transfac	Transfac	Transfac	I	HES4	Homo_sapiens
M09824_2.00	Transfac	Transfac	Transfac	I	HES4	Homo_sapiens
M09825_2.00	Transfac	Transfac	Transfac	I	HES4	Homo_sapiens
M02728_2.00	SELEX	Jolma2010	SELEX	D	TCF4	Homo_sapiens
M02807_2.00	SELEX	Jolma2013	SELEX	D	TCF4	Homo_sapiens
M02808_2.00	SELEX	Jolma2013	SELEX	D	TCF4	Homo_sapiens
M04214_2.00	SELEX	Yin2017	SELEX	D	TCF4	Homo_sapiens
M04215_2.00	SELEX	Yin2017	SELEX	D	TCF4	Homo_sapiens
M09461_2.00	Misc	HOMER	Misc	D	TCF4	Homo_sapiens
M02809_2.00	SELEX	Jolma2013	SELEX	D	HES5	Homo_sapiens
M02810_2.00	SELEX	Jolma2013	SELEX	D	HES5	Homo_sapiens
M04216_2.00	SELEX	Yin2017	SELEX	D	HES5	Homo_sapiens
M04217_2.00	SELEX	Yin2017	SELEX	D	HES5	Homo_sapiens
M04218_2.00	SELEX	Yin2017	SELEX	D	HES5	Homo_sapiens
M02811_2.00	SELEX	Jolma2013	SELEX	D	SREBF2	Homo_sapiens
M03591_2.00	SELEX	Nitta2015	SELEX	D	SREBF2	Homo_sapiens
M04219_2.00	SELEX	Yin2017	SELEX	D	SREBF2	Homo_sapiens
M04220_2.00	SELEX	Yin2017	SELEX	D	SREBF2	Homo_sapiens
M04221_2.00	SELEX	Yin2017	SELEX	D	SREBF2	Homo_sapiens
M04222_2.00	SELEX	Yin2017	SELEX	D	SREBF2	Homo_sapiens
M08059_2.00	ChIP-seq	JASPAR	JASPAR	D	SREBF2	Homo_sapiens
M08741_2.00	Misc	HocoMoco	Misc	D	SREBF2	Homo_sapiens
M09462_2.00	Misc	HOMER	Misc	D	SREBF2	Homo_sapiens
M09882_2.00	Transfac	Transfac	Transfac	D	SREBF2	Homo_sapiens
M09883_2.00	Transfac	Transfac	Transfac	D	SREBF2	Homo_sapiens
M02812_2.00	SELEX	Jolma2013	SELEX	D	OLIG2	Homo_sapiens
M02813_2.00	SELEX	Jolma2013	SELEX	D	OLIG2	Homo_sapiens
M04223_2.00	SELEX	Yin2017	SELEX	D	OLIG2	Homo_sapiens
M04224_2.00	SELEX	Yin2017	SELEX	D	OLIG2	Homo_sapiens
M04225_2.00	SELEX	Yin2017	SELEX	D	OLIG2	Homo_sapiens
M04226_2.00	SELEX	Yin2017	SELEX	D	OLIG2	Homo_sapiens
M08742_2.00	Misc	HocoMoco	Misc	D	OLIG2	Homo_sapiens
M01718_2.00	PBM	Zoo_01	PBM	I	TWIST2	Homo_sapiens
M03605_2.00	SELEX	Nitta2015	SELEX	I	TWIST2	Homo_sapiens
M03606_2.00	SELEX	Nitta2015	SELEX	I	TWIST2	Homo_sapiens
M05955_2.00	B1H	FlyFactorSurvey	B1H	I	TWIST2	Homo_sapiens
M05956_2.00	B1H	FlyFactorSurvey	B1H	I	TWIST2	Homo_sapiens
M07538_2.00	DNaseI footprinting	JASPAR	JASPAR	I	TWIST2	Homo_sapiens
M08052_2.00	ChIP-seq	JASPAR	JASPAR	I	TWIST2	Homo_sapiens
M08722_2.00	Misc	HocoMoco	Misc	I	TWIST2	Homo_sapiens
M08766_2.00	Misc	HocoMoco	Misc	I	TWIST2	Homo_sapiens
M09657_2.00	Misc	iDMMPMM	Misc	I	TWIST2	Homo_sapiens
M09831_2.00	Transfac	Transfac	Transfac	I	TWIST2	Homo_sapiens
M09832_2.00	Transfac	Transfac	Transfac	I	TWIST2	Homo_sapiens
M09892_2.00	Transfac	Transfac	Transfac	I	TWIST2	Homo_sapiens
M01113_2.00	PBM	TF_Evolution	PBM	I	CCDC169-SOHLH2	Homo_sapiens
M01733_2.00	PBM	Zoo_01	PBM	I	CCDC169-SOHLH2	Homo_sapiens
M04096_2.00	SELEX	Yin2017	SELEX	I	CCDC169-SOHLH2	Homo_sapiens
M04097_2.00	SELEX	Yin2017	SELEX	I	CCDC169-SOHLH2	Homo_sapiens
M09890_2.00	Transfac	Transfac	Transfac	I	CCDC169-SOHLH2	Homo_sapiens
M02821_2.00	SELEX	Jolma2013	SELEX	D	MGA	Homo_sapiens
M02822_2.00	SELEX	Jolma2013	SELEX	D	MGA	Homo_sapiens
M02823_2.00	SELEX	Jolma2013	SELEX	D	MGA	Homo_sapiens
M01131_2.00	PBM	TF_Evolution	PBM	I	POGK	Homo_sapiens
M09923_2.00	Transfac	Transfac	Transfac	D	NFE2L3	Homo_sapiens
M05834_2.00	SMiLE-seq	Isakova2017	SMiLE-seq	D	FOSL2	Homo_sapiens
M05835_2.00	SMiLE-seq	Isakova2017	SMiLE-seq	D	FOSL2	Homo_sapiens
M07812_2.00	ChIP-seq	ENCODE	ChIP-seq	D	FOSL2	Homo_sapiens
M08064_2.00	ChIP-seq	JASPAR	JASPAR	D	FOSL2	Homo_sapiens
M08781_2.00	Misc	HocoMoco	Misc	D	FOSL2	Homo_sapiens
M09924_2.00	Transfac	Transfac	Transfac	D	FOSL2	Homo_sapiens
M04008_2.00	SELEX	RodriguezMartinez2017	SELEX	D	NFE2L1	Homo_sapiens
M08782_2.00	Misc	HocoMoco	Misc	D	NFE2L1	Homo_sapiens
M09925_2.00	Transfac	Transfac	Transfac	D	NFE2L1	Homo_sapiens
M09926_2.00	Transfac	Transfac	Transfac	D	NFE2L1	Homo_sapiens
M02729_2.00	SELEX	Jolma2010	SELEX	D	CEBPE	Homo_sapiens
M02824_2.00	SELEX	Jolma2013	SELEX	D	CEBPE	Homo_sapiens
M04009_2.00	SELEX	RodriguezMartinez2017	SELEX	D	CEBPE	Homo_sapiens
M04227_2.00	SELEX	Yin2017	SELEX	D	CEBPE	Homo_sapiens
M04228_2.00	SELEX	Yin2017	SELEX	D	CEBPE	Homo_sapiens
M08783_2.00	Misc	HocoMoco	Misc	D	CEBPE	Homo_sapiens
M09927_2.00	Transfac	Transfac	Transfac	D	CEBPE	Homo_sapiens
M09928_2.00	Transfac	Transfac	Transfac	D	CEBPE	Homo_sapiens
M09929_2.00	Transfac	Transfac	Transfac	D	CEBPE	Homo_sapiens
M04229_2.00	SELEX	Yin2017	SELEX	D	CREM	Homo_sapiens
M04230_2.00	SELEX	Yin2017	SELEX	D	CREM	Homo_sapiens
M08784_2.00	Misc	HocoMoco	Misc	D	CREM	Homo_sapiens
M09930_2.00	Transfac	Transfac	Transfac	D	CREM	Homo_sapiens
M09931_2.00	Transfac	Transfac	Transfac	D	CREM	Homo_sapiens
M02730_2.00	SELEX	Jolma2010	SELEX	D	XBP1	Homo_sapiens
M02825_2.00	SELEX	Jolma2013	SELEX	D	XBP1	Homo_sapiens
M02826_2.00	SELEX	Jolma2013	SELEX	D	XBP1	Homo_sapiens
M04010_2.00	SELEX	RodriguezMartinez2017	SELEX	D	XBP1	Homo_sapiens
M04011_2.00	SELEX	RodriguezMartinez2017	SELEX	D	XBP1	Homo_sapiens
M04012_2.00	SELEX	RodriguezMartinez2017	SELEX	D	XBP1	Homo_sapiens
M04231_2.00	SELEX	Yin2017	SELEX	D	XBP1	Homo_sapiens
M04232_2.00	SELEX	Yin2017	SELEX	D	XBP1	Homo_sapiens
M04233_2.00	SELEX	Yin2017	SELEX	D	XBP1	Homo_sapiens
M04234_2.00	SELEX	Yin2017	SELEX	D	XBP1	Homo_sapiens
M09932_2.00	Transfac	Transfac	Transfac	D	XBP1	Homo_sapiens
M09933_2.00	Transfac	Transfac	Transfac	D	XBP1	Homo_sapiens
M02827_2.00	SELEX	Jolma2013	SELEX	D	DBP	Homo_sapiens
M02828_2.00	SELEX	Jolma2013	SELEX	D	DBP	Homo_sapiens
M04013_2.00	SELEX	RodriguezMartinez2017	SELEX	D	DBP	Homo_sapiens
M04235_2.00	SELEX	Yin2017	SELEX	D	DBP	Homo_sapiens
M04236_2.00	SELEX	Yin2017	SELEX	D	DBP	Homo_sapiens
M04237_2.00	SELEX	Yin2017	SELEX	D	DBP	Homo_sapiens
M04238_2.00	SELEX	Yin2017	SELEX	D	DBP	Homo_sapiens
M08785_2.00	Misc	HocoMoco	Misc	D	DBP	Homo_sapiens
M09934_2.00	Transfac	Transfac	Transfac	D	DBP	Homo_sapiens
M09935_2.00	Transfac	Transfac	Transfac	D	DBP	Homo_sapiens
M09936_2.00	Transfac	Transfac	Transfac	D	DBP	Homo_sapiens
M02829_2.00	SELEX	Jolma2013	SELEX	D	CREB3	Homo_sapiens
M02830_2.00	SELEX	Jolma2013	SELEX	D	CREB3	Homo_sapiens
M04014_2.00	SELEX	RodriguezMartinez2017	SELEX	D	CREB3	Homo_sapiens
